transaction_id,sender_card_id,receiver_bank_id,amount,timestamp
3863,180001994261832,15,389.02,2024-06-19 01:38:41
3864,4203149248820468562,28,4276.7,2024-01-08 01:38:41
3865,4995152558083192716,12,6648.07,2023-04-12 01:38:41
3866,6011236624232694,48,573.94,2023-01-20 01:38:41
3867,2418799000527712,113,2938.86,2023-05-30 01:38:41
3868,4135041977196164537,207,9946.76,2023-09-21 01:38:41
3869,2711994054158597,32,9484.55,2024-08-31 01:38:41
3870,4710195915645862966,64,2477.79,2023-01-18 01:38:41
3871,3530446900573583,187,7572.93,2022-12-18 01:38:41
3872,6011300669620757,223,4630.72,2023-11-13 01:38:41
3873,3564951370266682,98,904.63,2024-07-13 01:38:41
3874,376174453518358,53,8480.21,2023-06-18 01:38:41
3875,180085264539183,128,9187.1,2023-01-18 01:38:41
3876,3517421850373794,93,9942.93,2023-10-11 01:38:41
3877,501844379567,225,8077.59,2024-10-08 01:38:41
3878,213196542845903,41,1645.81,2023-04-08 01:38:41
3879,180027296409142,40,2310.62,2024-04-09 01:38:41
3880,2284273273826012,184,5226.67,2024-01-17 01:38:41
3881,4969572965852214729,151,1260.81,2024-04-06 01:38:41
3882,3550075417344363,78,3326.88,2024-05-22 01:38:41
3883,180073243344495,27,5306.31,2023-08-20 01:38:41
3884,4980800043725332820,41,2469.6,2023-12-14 01:38:41
3885,4613166447520,8,8168.81,2023-09-07 01:38:41
3886,4061699495360,50,3168.83,2023-11-18 01:38:41
3887,4456755455638335946,169,2434.25,2023-01-16 01:38:41
3888,4943597300312803554,91,6014.79,2024-08-12 01:38:41
3889,3526749745438300,223,7868.03,2023-03-04 01:38:41
3890,5503242595535070,136,1581.71,2024-09-21 01:38:41
3891,4020006026369425700,235,2194.98,2023-07-21 01:38:41
3892,180057071262283,111,8885.37,2024-03-05 01:38:41
3893,4567771744046,221,6083.1,2024-08-13 01:38:41
3894,4456403031761415379,41,4042.15,2024-01-31 01:38:41
3895,4231918113051321106,20,4057.02,2024-07-14 01:38:41
3896,5230673233636922,180,9743.61,2024-09-19 01:38:41
3897,4674307509977026960,202,5165.38,2023-11-26 01:38:41
3898,180092854713012,153,7110.83,2023-07-28 01:38:41
3899,6568172865213324,66,8650.39,2023-01-28 01:38:41
3900,4033186009223850,161,5597.8,2024-01-31 01:38:41
3901,379477937089095,28,7272.200000000001,2023-11-27 01:38:41
3902,4942172801280243611,190,8496.62,2023-08-05 01:38:41
3903,3585056132194407,93,8296.73,2024-08-01 01:38:41
3904,4034452643082756714,98,8173.22,2023-12-12 01:38:41
3905,4164286726718256,94,4354.77,2023-11-12 01:38:41
3906,371251024373672,154,2678.18,2023-01-04 01:38:41
3907,4899936690863098,205,8009.55,2024-10-19 01:38:41
3908,4264068549799535292,37,3388.66,2023-08-24 01:38:41
3909,563443125445,238,2088.75,2023-05-23 01:38:41
3910,574790555225,92,2163.03,2023-11-22 01:38:41
3911,4595213089867594,184,4943.24,2023-07-24 01:38:41
3912,348495695709793,116,7540.42,2023-01-11 01:38:41
3913,375182509500941,128,350.39,2024-11-12 01:38:41
3914,4960620206354982,35,6810.22,2023-10-30 01:38:41
3915,3505985527744185,24,4913.65,2023-02-14 01:38:41
3916,30411992824840,238,8742.1,2023-01-21 01:38:41
3917,6011496020196303,180,2744.97,2023-12-31 01:38:41
3918,4469084391831,121,1133.47,2024-02-22 01:38:41
3919,180036923050799,189,6589.02,2024-02-04 01:38:41
3920,213138075965831,230,3051.02,2022-12-27 01:38:41
3921,36590192773578,182,1396.75,2024-04-26 01:38:41
3922,3536407047051135,202,4057.63,2024-03-21 01:38:41
3923,36349882945073,177,2780.17,2024-06-11 01:38:41
3924,502082502597,85,5032.5,2024-11-19 01:38:41
3925,3508538973458383,232,5429.6,2024-05-12 01:38:41
3926,36769523454369,239,1742.08,2024-07-30 01:38:41
3927,3552543169991341,208,69568.1,2024-08-21 01:38:41
3928,373327528855527,47,4078.38,2023-03-19 01:38:41
3929,30500453731435,69,4487.4,2024-04-27 01:38:41
3930,3555812139400932,113,588.38,2024-11-15 01:38:41
3931,4035624705723979,104,8255.49,2024-03-12 01:38:41
3932,6526956638061171,250,70.73,2024-05-18 01:38:41
3933,6011152055945508,72,7361.6,2024-01-23 01:38:41
3934,676172538354,52,4038.63,2024-08-14 01:38:41
3935,3505164685818716,172,301.79,2023-11-08 01:38:41
3936,4682209626182327,246,1214.79,2023-03-15 01:38:41
3937,30348764782360,56,732.14,2023-08-05 01:38:41
3938,4162967140113768,142,2465.69,2024-01-25 01:38:41
3939,4254130183581719,176,65004.6,2023-02-23 01:38:41
3940,30569676188384,26,5404.41,2023-03-03 01:38:41
3941,2380454306549101,129,2211.14,2023-09-01 01:38:41
3942,6585101952435341,27,7926.7,2023-12-19 01:38:41
3943,30402218198754,98,8794.39,2024-01-03 01:38:41
3944,2293054892085852,2,3776.62,2023-06-01 01:38:41
3945,4916468183051,221,8550.82,2024-11-04 01:38:41
3946,4172633180489650984,72,333.77,2023-01-10 01:38:41
3947,4653722262252605,109,6735.61,2023-02-15 01:38:41
3948,36175558281190,144,1620.0,2023-04-19 01:38:41
3949,38369362840014,230,4195.74,2023-09-03 01:38:41
3950,4267381085070369,43,9149.74,2024-09-09 01:38:41
3951,501871724016,164,5059.41,2024-11-13 01:38:41
3952,180087806765706,120,21564.4,2024-01-04 01:38:41
3953,4617683092974,201,7000.83,2023-12-12 01:38:41
3954,3525367672972976,40,8033.96,2023-08-09 01:38:41
3955,180067190460353,205,8463.58,2024-04-29 01:38:41
3956,5253577276630704,72,7224.0,2023-11-25 01:38:41
3957,373514403569964,98,7154.94,2024-06-02 01:38:41
3958,342193800262636,212,9327.26,2023-05-09 01:38:41
3959,4597463932070,104,9857.06,2023-04-20 01:38:41
3960,30487943332232,152,1134.99,2024-07-18 01:38:41
3961,4739020518843899,26,5066.69,2024-11-05 01:38:41
3962,3590110395376178,134,7898.18,2023-04-01 01:38:41
3963,502085318785,212,269.09,2024-05-16 01:38:41
3964,4804878287478522,220,5210.16,2024-01-22 01:38:41
3965,180007884353746,74,4860.93,2023-05-22 01:38:41
3966,6011256963295847,111,7670.43,2023-03-09 01:38:41
3967,180093148463695,226,1160.55,2023-02-12 01:38:41
3968,4863599187146067904,128,1249.18,2023-11-22 01:38:41
3969,4323414058046397,228,5901.51,2023-12-19 01:38:41
3970,4701734677278309,231,8629.8,2024-11-17 01:38:41
3971,4081830084649468887,142,2493.07,2023-12-07 01:38:41
3972,4591770241434348209,36,9113.44,2024-07-20 01:38:41
3973,3591803777785722,241,3647.73,2023-06-01 01:38:41
3974,3584268372016684,77,9154.53,2024-07-17 01:38:41
3975,4653059481420899,89,4136.27,2023-11-05 01:38:41
3976,38813365726050,43,7449.36,2024-08-19 01:38:41
3977,4009950225795334,55,2306.61,2023-12-29 01:38:41
3978,4446840202768118,58,1968.78,2023-10-13 01:38:41
3979,4902064762372511320,153,4698.72,2024-05-05 01:38:41
3980,30107015303149,244,7713.02,2024-06-11 01:38:41
3981,4359591056896829,11,7478.55,2024-06-09 01:38:41
3982,4002163259734,201,90432.70000000001,2024-09-04 01:38:41
3983,6541343802575115,202,6983.73,2022-12-15 01:38:41
3984,3565568769418952,8,1526.09,2024-10-31 01:38:41
3985,343357086770054,32,5510.04,2024-07-25 01:38:41
3986,4437420812950,169,7500.72,2023-10-12 01:38:41
3987,3580568340854742,156,4161.62,2024-11-19 01:38:41
3988,4143091333227055,133,7872.47,2023-08-07 01:38:41
3989,3582238316197975,40,1239.13,2023-09-28 01:38:41
3990,4184265292977,72,4968.14,2023-04-26 01:38:41
3991,4103721988567609096,7,1492.72,2023-05-21 01:38:41
3992,4347812184083582172,50,4838.41,2024-01-15 01:38:41
3993,2267076486372109,134,4447.66,2023-12-22 01:38:41
3994,4065555080549593820,142,2333.48,2024-05-18 01:38:41
3995,3578383015086339,61,9651.25,2023-11-09 01:38:41
3996,6011771134525153,53,4034.01,2024-06-11 01:38:41
3997,4911193521317905244,201,8330.48,2024-05-17 01:38:41
3998,4711353836792,228,6034.56,2022-12-31 01:38:41
3999,213147469249702,74,7816.46,2024-10-21 01:38:41
4000,4379888201176913189,26,7709.25,2023-09-22 01:38:41
4001,639080343770,30,8757.49,2023-11-13 01:38:41
4002,4575334687149,72,4163.31,2024-01-24 01:38:41
4003,3504007455470864,235,7501.74,2024-06-22 01:38:41
4004,3523721383710350,3,8895.98,2023-11-19 01:38:41
4005,4043043631945095,94,9219.74,2024-05-22 01:38:41
4006,4145983171969401123,1,451.35,2022-12-21 01:38:41
4007,4195362728499,179,5099.08,2024-04-02 01:38:41
4008,3502517052157286,205,1549.13,2023-07-30 01:38:41
4009,4916468183051,38,7267.29,2023-07-11 01:38:41
4010,639092737605,109,8831.97,2024-07-06 01:38:41
4011,501848441496,199,2983.12,2024-07-18 01:38:41
4012,213142824206067,239,9474.53,2024-07-29 01:38:41
4013,4494957599529177805,220,8510.04,2024-03-30 01:38:41
4014,2277472402133857,22,9887.72,2022-12-31 01:38:41
4015,3512694955969360,83,2655.43,2024-09-21 01:38:41
4016,180061308412562,127,2516.5,2023-05-09 01:38:41
4017,676172538354,155,7248.18,2024-05-25 01:38:41
4018,349450867780121,110,5997.82,2023-09-25 01:38:41
4019,5361910924129564,207,3976.16,2024-03-17 01:38:41
4020,3556935194128590,164,3489.38,2022-12-22 01:38:41
4021,3530360451042312,165,2193.77,2023-12-01 01:38:41
4022,3553903043511468,155,9819.52,2024-07-13 01:38:41
4023,4681724771806042,77,6511.6,2024-04-24 01:38:41
4024,4169645053030236,241,259.53,2024-05-30 01:38:41
4025,4098592137025376,161,9867.67,2024-05-08 01:38:41
4026,3546946829875441,54,7817.0,2024-01-27 01:38:41
4027,4513868009053262259,90,9742.11,2022-12-14 01:38:41
4028,4018436198780,135,9474.63,2024-06-02 01:38:41
4029,2271815771496048,206,1154.53,2023-12-11 01:38:41
4030,213159015941443,152,7380.15,2024-02-06 01:38:41
4031,630493105005,167,6471.39,2023-02-04 01:38:41
4032,180013468024422,189,5756.14,2023-10-04 01:38:41
4033,340847866714226,162,4100.11,2023-09-22 01:38:41
4034,2239644935398234,42,3970.85,2023-09-13 01:38:41
4035,213174576713248,237,2875.19,2024-03-10 01:38:41
4036,180042764041756,209,3160.89,2023-01-09 01:38:41
4037,3547816615629931,178,63.77,2024-02-23 01:38:41
4038,3571707292837310,117,6355.77,2024-05-28 01:38:41
4039,4279358912588,229,7361.29,2024-01-12 01:38:41
4040,060482298795,224,7992.18,2024-09-11 01:38:41
4041,4634557032817463096,146,2207.94,2024-03-20 01:38:41
4042,4402725701423,247,9589.76,2023-01-17 01:38:41
4043,6599407748823367,94,8939.04,2023-01-01 01:38:41
4044,5417528033832284,21,4331.33,2023-12-01 01:38:41
4045,2709521710678512,119,8056.01,2023-08-13 01:38:41
4046,4719771647748706,205,8025.09,2023-03-14 01:38:41
4047,676317058979,188,1042.07,2023-12-16 01:38:41
4048,3561138975919336,114,727.96,2024-07-12 01:38:41
4049,4305273641288250,13,2320.06,2024-08-18 01:38:41
4050,345559620335991,45,6235.42,2024-03-31 01:38:41
4051,4628198429056,147,3423.59,2024-04-21 01:38:41
4052,4417362337606563,29,73721.7,2024-09-30 01:38:41
4053,4096780506485,207,4979.36,2023-04-02 01:38:41
4054,2229171318975620,92,6088.25,2023-09-06 01:38:41
4055,4033264828182275430,31,7450.85,2024-05-03 01:38:41
4056,4691536683198,228,951.94,2023-02-04 01:38:41
4057,4971815611288,25,8903.7,2023-02-26 01:38:41
4058,4351373035092598620,22,4575.73,2023-09-19 01:38:41
4059,4485100935520175,10,1664.67,2023-08-28 01:38:41
4060,6011578359978342,165,6787.41,2024-05-26 01:38:41
4061,2720621751874791,35,6627.74,2024-07-25 01:38:41
4062,3598603381239279,26,7389.26,2022-12-20 01:38:41
4063,6011637058040695,106,8544.83,2024-09-08 01:38:41
4064,4262535315180182,1,5091.83,2023-06-14 01:38:41
4065,4669992645049422,199,9165.09,2024-07-21 01:38:41
4066,4621821081899,180,5518.09,2023-10-25 01:38:41
4067,2720754151095103,40,3566.61,2023-04-08 01:38:41
4068,4204231654060786,44,3957.48,2023-04-09 01:38:41
4069,6531761100684010,18,8131.46,2024-04-28 01:38:41
4070,372795823919605,148,6297.97,2023-05-13 01:38:41
4071,4290569969234714220,108,4725.15,2024-08-31 01:38:41
4072,4034742106175645343,55,6770.2,2023-05-05 01:38:41
4073,4884559994986,62,4060.06,2023-07-07 01:38:41
4074,3590351636851971,177,9371.93,2024-07-26 01:38:41
4075,2292541697803910,176,8310.77,2024-10-12 01:38:41
4076,4962550900572,145,5109.88,2024-02-28 01:38:41
4077,342624078474685,191,5278.3,2023-01-31 01:38:41
4078,2274733407409656,121,8668.84,2023-03-04 01:38:41
4079,6011999536094615,69,352.15,2024-11-26 01:38:41
4080,30351533730975,98,8066.67,2024-05-12 01:38:41
4081,3519603531813433,105,5877.04,2024-07-26 01:38:41
4082,4596319729956009,120,3228.71,2024-02-10 01:38:41
4083,630440866113,102,880.65,2023-02-06 01:38:41
4084,3512420758736958,246,7600.71,2024-01-27 01:38:41
4085,213185651577175,247,3436.62,2024-10-26 01:38:41
4086,2706733806082086,241,6828.21,2024-04-19 01:38:41
4087,4690152093264584,203,6442.44,2023-05-26 01:38:41
4088,3539932686204361,104,8882.48,2023-06-10 01:38:41
4089,2456425292244070,27,7064.77,2023-10-15 01:38:41
4090,4797013557721710060,139,4500.1,2024-08-28 01:38:41
4091,2702366607962059,145,4670.48,2024-07-14 01:38:41
4092,3582238316197975,22,6743.05,2024-04-07 01:38:41
4093,4030135006193078373,114,2342.47,2024-03-12 01:38:41
4094,370820985527186,135,3573.68,2023-11-20 01:38:41
4095,4642155019887946323,107,2320.62,2023-08-17 01:38:41
4096,3561642440862559,1,604.08,2023-01-26 01:38:41
4097,213174576713248,199,90106.4,2024-03-02 01:38:41
4098,4015259306011,60,8894.17,2024-04-12 01:38:41
4099,6011905401938315,217,338.82,2023-10-26 01:38:41
4100,3500245785954215,106,2329.06,2023-01-16 01:38:41
4101,180051550405554,236,934.5,2023-10-11 01:38:41
4102,639089943612,21,7102.37,2023-05-15 01:38:41
4103,3506670101257445,34,6434.78,2022-12-27 01:38:41
4104,3500738766829349,16,2212.76,2023-02-18 01:38:41
4105,4542631362449182,136,998.34,2024-03-19 01:38:41
4106,2222156474117908,142,2761.29,2023-06-19 01:38:41
4107,4864099688819,147,1345.26,2024-09-21 01:38:41
4108,4112582913058784,60,8169.4,2023-05-11 01:38:41
4109,4804956931591625,6,7553.11,2023-10-26 01:38:41
4110,30273570934429,67,5321.96,2024-10-05 01:38:41
4111,3526749745438300,95,2689.18,2024-08-21 01:38:41
4112,4427515694399906360,97,8753.38,2022-12-23 01:38:41
4113,4846475734080769,24,698.2,2024-02-23 01:38:41
4114,3565568769418952,250,3317.05,2023-07-07 01:38:41
4115,4782181170631001238,127,4094.77,2023-07-02 01:38:41
4116,3567667236392432,223,581.33,2024-06-07 01:38:41
4117,5381902515649940,61,5961.1,2023-09-30 01:38:41
4118,345500244277532,11,5311.02,2022-12-09 01:38:41
4119,4304410067120,231,6856.85,2023-08-12 01:38:41
4120,630421004098,64,1013.26,2024-06-10 01:38:41
4121,2291141425700818,79,3892.31,2023-11-30 01:38:41
4122,375103625774624,80,1115.27,2024-05-14 01:38:41
4123,4226316461075,61,1727.62,2024-05-01 01:38:41
4124,2656623513567182,47,37202.3,2024-04-10 01:38:41
4125,340178939274224,25,9323.47,2022-12-28 01:38:41
4126,4147532026474484,206,5512.21,2024-03-08 01:38:41
4127,4849944419288,12,6493.66,2024-02-19 01:38:41
4128,2297108906975429,120,2868.51,2023-04-22 01:38:41
4129,4595213089867594,195,6783.18,2023-07-12 01:38:41
4130,4355589535611201,230,6579.42,2023-11-18 01:38:41
4131,6011330163177020,117,6730.34,2024-01-14 01:38:41
4132,6011011233163469,124,4941.46,2023-08-12 01:38:41
4133,3534969290482012,36,2356.7,2023-07-08 01:38:41
4134,180014747772765,36,5587.89,2024-03-02 01:38:41
4135,4215497064366231450,167,7471.69,2024-02-23 01:38:41
4136,4158844142349615,91,9984.52,2024-10-08 01:38:41
4137,38718392050368,71,2042.32,2022-12-25 01:38:41
4138,6011287795431151,91,3688.25,2024-11-24 01:38:41
4139,4857504666466853338,230,5363.76,2024-07-23 01:38:41
4140,213165661530596,199,9563.23,2022-11-30 01:38:41
4141,6011047205322402,51,6316.94,2023-08-05 01:38:41
4142,4751431932346,85,6330.01,2024-07-12 01:38:41
4143,30387017121935,138,39555.5,2023-02-20 01:38:41
4144,676151872402,170,1591.09,2024-06-06 01:38:41
4145,4489489359392599230,139,4521.28,2023-06-18 01:38:41
4146,3581597784283158,129,3774.7,2023-05-10 01:38:41
4147,4250509129310039086,208,1722.02,2023-08-06 01:38:41
4148,180088709965203,69,3539.83,2023-11-14 01:38:41
4149,4662981568895,129,6040.06,2023-06-18 01:38:41
4150,213196004804992,26,551.18,2022-12-16 01:38:41
4151,4317323081965861,51,246.4,2023-12-31 01:38:41
4152,3526053766745994,160,3843.3,2024-03-28 01:38:41
4153,30054647757971,37,8928.52,2024-07-05 01:38:41
4154,6535574221523249,220,22781.6,2023-10-29 01:38:41
4155,4406217480926759,227,8033.57,2023-11-16 01:38:41
4156,349277484092501,182,4955.66,2023-09-04 01:38:41
4157,180041314252582,108,1225.31,2023-11-08 01:38:41
4158,3531516982491224,162,7878.01,2023-05-21 01:38:41
4159,4306124965118491,211,2415.61,2023-07-23 01:38:41
4160,180033814602556,93,3206.38,2023-05-14 01:38:41
4161,3506515357581057,99,9172.68,2024-07-26 01:38:41
4162,4899936690863098,38,5030.16,2024-04-08 01:38:41
4163,213103658877043,32,256.77,2023-08-14 01:38:41
4164,6573173980799315,110,7255.72,2024-08-29 01:38:41
4165,4923250049133096373,124,84053.9,2023-07-24 01:38:41
4166,4351648275702,66,7154.39,2023-05-23 01:38:41
4167,4819192751321268380,197,5461.21,2024-04-14 01:38:41
4168,4823680838811,168,3096.1,2024-10-01 01:38:41
4169,2284361625682488,119,7936.58,2023-09-02 01:38:41
4170,3510768407522498,198,6370.27,2024-11-05 01:38:41
4171,3542392311973812,217,7421.4,2023-12-14 01:38:41
4172,213180369863876,71,1461.84,2023-07-02 01:38:41
4173,585569673361,47,7562.59,2024-08-23 01:38:41
4174,6564083831810107,120,1319.16,2024-02-05 01:38:41
4175,4023373420415297,30,7941.43,2024-09-27 01:38:41
4176,213183279591561,61,8621.52,2023-05-24 01:38:41
4177,4243119722074,38,8176.56,2023-01-14 01:38:41
4178,4983927392590,106,4302.27,2023-02-23 01:38:41
4179,3565038774596275,111,318.66,2024-08-01 01:38:41
4180,4027990080943767,240,8069.56,2023-09-26 01:38:41
4181,347787592294957,85,4031.12,2023-11-05 01:38:41
4182,4799022203478,144,2625.67,2024-05-03 01:38:41
4183,30426648404680,70,5574.77,2024-03-12 01:38:41
4184,3529316850585114,112,9260.31,2023-06-27 01:38:41
4185,4137711317012,29,1879.04,2023-05-21 01:38:41
4186,180058071769889,115,2249.26,2024-06-09 01:38:41
4187,180033851302847,66,192.89999999999998,2024-02-03 01:38:41
4188,4979779356549426,37,8319.06,2023-03-08 01:38:41
4189,6582477281227747,51,4478.94,2023-12-03 01:38:41
4190,6587622114449381,83,7447.0,2024-06-10 01:38:41
4191,6011255488229075,132,5269.21,2022-11-28 01:38:41
4192,4920587360046894584,171,6759.73,2023-09-20 01:38:41
4193,36146765988554,57,4412.04,2023-02-19 01:38:41
4194,4589288326496595,5,9642.9,2024-02-13 01:38:41
4195,6550737689681326,92,8760.96,2024-02-05 01:38:41
4196,4722173990553210,225,9686.4,2023-02-23 01:38:41
4197,3589535059908713,48,4408.32,2024-02-24 01:38:41
4198,4486207768010487809,236,8440.2,2023-05-09 01:38:41
4199,4649607784949639,142,4754.82,2023-07-04 01:38:41
4200,4641292166136,178,6016.07,2024-03-12 01:38:41
4201,5434405124372620,39,6255.69,2023-09-24 01:38:41
4202,4527510012513325783,176,6140.34,2023-05-08 01:38:41
4203,3536993295906179,162,8522.93,2023-03-10 01:38:41
4204,375510367466401,165,7829.41,2023-12-09 01:38:41
4205,4092491249382252,45,35645.6,2024-02-23 01:38:41
4206,6547311813895354,45,9507.55,2022-11-29 01:38:41
4207,30482989060052,196,5140.73,2024-09-05 01:38:41
4208,4659082238632032,43,7920.17,2023-04-20 01:38:41
4209,2266783319708869,214,7913.16,2022-12-09 01:38:41
4210,213180014036613,16,6171.23,2024-01-20 01:38:41
4211,567025990548,183,9416.49,2024-02-22 01:38:41
4212,180087754210580,180,6951.78,2023-11-23 01:38:41
4213,4908221170707807743,58,8087.44,2022-12-26 01:38:41
4214,2701165594814419,64,8496.05,2023-05-12 01:38:41
4215,30401440781502,88,4668.87,2023-06-18 01:38:41
4216,2360884401960924,141,5070.09,2023-02-05 01:38:41
4217,4065048292576,235,1775.27,2023-09-28 01:38:41
4218,4399056001908329,157,1660.77,2023-10-15 01:38:41
4219,180044848898607,30,7510.8,2024-11-12 01:38:41
4220,341489256243612,125,14.73,2023-03-28 01:38:41
4221,4714831832800749,128,8128.66,2023-10-17 01:38:41
4222,4571535293494464556,163,8374.36,2023-04-09 01:38:41
4223,371995655956284,22,3070.06,2023-07-28 01:38:41
4224,3523526992190419,83,22720.300000000003,2022-12-12 01:38:41
4225,6011773981885342,45,6093.56,2022-12-04 01:38:41
4226,4165299345287,40,9569.38,2023-09-16 01:38:41
4227,4456403031761415379,190,75.96,2023-09-15 01:38:41
4228,4425930275326483,24,4964.47,2023-05-30 01:38:41
4229,347070805637381,164,6479.47,2022-12-06 01:38:41
4230,6555500552111325,133,1906.4,2024-08-26 01:38:41
4231,4358777087469,25,7646.2,2023-08-24 01:38:41
4232,180086767964381,227,8865.7,2023-10-20 01:38:41
4233,6011574188309502,97,4521.16,2023-04-10 01:38:41
4234,3589711612256136,228,3192.65,2023-02-07 01:38:41
4235,3505081025163464,177,7015.19,2024-11-16 01:38:41
4236,3527392420863374,237,9610.6,2024-10-28 01:38:41
4237,4857504666466853338,62,1348.03,2023-05-30 01:38:41
4238,4149898249946501,11,8068.43,2024-08-15 01:38:41
4239,3557338495431954,8,8593.08,2024-11-26 01:38:41
4240,3538082651310461,39,4611.98,2022-12-23 01:38:41
4241,3544599553369230,18,7995.1,2024-02-13 01:38:41
4242,38029955884304,219,3413.54,2022-12-27 01:38:41
4243,6512607902092394,141,4141.85,2024-06-25 01:38:41
4244,4900913347222,52,4589.76,2024-10-28 01:38:41
4245,3507414237069864,15,17947.2,2024-05-14 01:38:41
4246,30475259239885,239,3623.15,2023-03-27 01:38:41
4247,4823897847340,28,2037.3,2023-07-28 01:38:41
4248,374705551209853,248,2790.52,2023-11-03 01:38:41
4249,6011152055945508,31,5921.87,2023-08-10 01:38:41
4250,2720718774652715,204,7584.39,2023-09-10 01:38:41
4251,3531542675387602,83,4927.02,2024-10-28 01:38:41
4252,372172835573665,150,3043.51,2023-12-02 01:38:41
4253,3501726246491326,217,86164.9,2024-02-24 01:38:41
4254,4759375119898790,38,1658.15,2024-07-31 01:38:41
4255,4140188733380,45,2951.27,2023-06-07 01:38:41
4256,3505164685818716,167,4307.32,2023-10-11 01:38:41
4257,4027821331094824021,170,9809.48,2024-03-06 01:38:41
4258,3589928446234986,72,1244.67,2023-12-26 01:38:41
4259,30010975179022,198,9318.2,2024-05-24 01:38:41
4260,4652373257595896,5,1903.28,2023-12-15 01:38:41
4261,2709521710678512,105,5094.95,2024-06-22 01:38:41
4262,2666835197893621,139,4583.42,2023-05-16 01:38:41
4263,3551335239123760,223,920.37,2023-03-21 01:38:41
4264,6555500552111325,108,950.12,2023-06-15 01:38:41
4265,213195605591198,123,3456.93,2024-04-12 01:38:41
4266,3501368162959125,234,3398.05,2024-04-28 01:38:41
4267,213196348720664,38,8465.04,2023-02-04 01:38:41
4268,4151716133241,116,5016.68,2023-07-13 01:38:41
4269,5171287325349657,121,6713.67,2022-12-24 01:38:41
4270,30409093947403,126,3684.96,2024-07-31 01:38:41
4271,370310624411422,211,1920.41,2023-07-31 01:38:41
4272,2274666643734653,170,4144.69,2024-03-05 01:38:41
4273,3530140314120350,126,5250.11,2023-12-22 01:38:41
4274,4149410639747631190,177,8936.46,2024-01-03 01:38:41
4275,4803953469910252524,93,35424.7,2023-07-07 01:38:41
4276,374092558186891,91,3717.51,2023-11-29 01:38:41
4277,4758172898399533338,54,5809.4,2023-07-27 01:38:41
4278,4765298461652,110,5263.53,2024-01-22 01:38:41
4279,3525740680690915,144,3157.64,2023-08-09 01:38:41
4280,4514152384548889,111,9322.0,2024-04-28 01:38:41
4281,6522426767100285,67,3208.67,2023-07-13 01:38:41
4282,4188066941889393,234,5732.36,2023-01-16 01:38:41
4283,375287596281964,210,5447.31,2024-06-25 01:38:41
4284,30487943332232,244,8630.54,2023-05-06 01:38:41
4285,4108156138678134,136,3673.2,2024-03-23 01:38:41
4286,4157990193284648,20,9695.93,2023-04-25 01:38:41
4287,38815417188791,108,4550.19,2023-03-16 01:38:41
4288,4142500109610303,194,48.25,2023-08-29 01:38:41
4289,4130275657722644,117,7125.36,2024-10-05 01:38:41
4290,4787684327298172,118,20681.100000000002,2024-08-29 01:38:41
4291,4882520973604624,170,2630.92,2023-03-22 01:38:41
4292,6011320305381440,225,5982.77,2024-04-13 01:38:41
4293,4532683299356,25,442.49,2023-05-31 01:38:41
4294,6538120381083207,98,7366.97,2023-10-26 01:38:41
4295,5490671367637208,89,7614.87,2023-04-16 01:38:41
4296,30321139215127,225,3493.09,2023-04-04 01:38:41
4297,3573493642745309,52,4992.41,2023-09-24 01:38:41
4298,3524461973885846,154,1895.56,2023-04-06 01:38:41
4299,3560777393838601,108,4103.07,2024-05-08 01:38:41
4300,3567905329093560,244,8057.78,2024-08-21 01:38:41
4301,4014273406270131,167,3142.25,2024-10-16 01:38:41
4302,3514617087363507,214,6713.33,2023-06-24 01:38:41
4303,503853243783,200,6805.91,2024-01-16 01:38:41
4304,3525740680690915,197,5959.36,2024-08-20 01:38:41
4305,6011200604104497,249,1848.43,2023-10-02 01:38:41
4306,30155678445715,168,4815.73,2023-09-10 01:38:41
4307,3541217551452865,5,7881.27,2023-12-15 01:38:41
4308,36858915105216,140,5269.18,2023-11-13 01:38:41
4309,348951074084174,13,8955.27,2024-02-21 01:38:41
4310,376180460763341,231,4947.82,2023-09-12 01:38:41
4311,4476283792339573,185,5024.94,2024-04-26 01:38:41
4312,4464654729661459,249,1415.2,2024-05-12 01:38:41
4313,347289915282579,76,2010.07,2023-11-20 01:38:41
4314,3567822304073212,124,5245.38,2023-12-26 01:38:41
4315,6511736299997260,172,2815.22,2024-02-05 01:38:41
4316,4342716910710904,124,2029.61,2024-09-10 01:38:41
4317,30086435698991,17,8193.75,2023-03-14 01:38:41
4318,4540207940008030,147,2480.99,2024-10-01 01:38:41
4319,4147532026474484,116,4088.24,2024-08-01 01:38:41
4320,213184672419087,238,3800.87,2024-03-01 01:38:41
4321,30487943332232,196,5671.36,2023-05-04 01:38:41
4322,4417362337606563,231,8546.79,2024-06-06 01:38:41
4323,501889169931,105,9339.21,2024-09-27 01:38:41
4324,372778199983850,214,3645.66,2023-06-22 01:38:41
4325,676377021487,11,3373.21,2024-06-09 01:38:41
4326,4220645303664674,235,7729.43,2024-08-17 01:38:41
4327,501887589353,186,1006.09,2023-12-18 01:38:41
4328,213197465483003,167,2305.67,2023-09-13 01:38:41
4329,4301336312575554,3,4211.83,2024-01-22 01:38:41
4330,3514663770816112,194,156.7,2024-07-24 01:38:41
4331,180033762097866,34,4890.18,2024-07-03 01:38:41
4332,6524612304387521,56,9166.08,2024-04-14 01:38:41
4333,639092737605,27,4439.43,2023-03-01 01:38:41
